claim_id,project_id,precise_proposition,effect_family,mechanism,option_subtype,originator,recipient,intended_beneficiary_status,event_period,claim_direction,outcome_status,attribution_strength,value_status,boundary_recipient,boundary_org,boundary_sector,boundary_geography,boundary_chain,compensation,intent,timing,direction,beneficiaries,cost_bearers,access_barriers,evidence_sufficiency,source_quality,independence,coverage,time_lag,contrary_evidence,reviewer_confidence,commercial_reuse,fifth_sector_role,review_status,publication_status,notes,claim_type,method_ids,generating_intervention,fifth_sector_contribution,contracting_role,tie_change,option_state,option_holder,exercise_access,prediction,rival_explanations,disconfirming_evidence,observation_window,source_review_state,value_basis,value_review_status,permission_status,rights_status,consent_status,causal_assumptions,codebook_version,review_batch
C-G2-105,P69,126 Community Partners across all 21 wards (target was 20),CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Wakefield communities,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 261,CONTEXT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-106,P69,Network of 126 community partners distributed across all 21 wards,CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Wakefield wards,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 155,CONTEXT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-107,P69,"Culture Grants programme mobilised £359,699 in match funding - 43.1% co-investment rate vs typical 3-5%",DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Wakefield community groups,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 257; target was £50k (719% of target),METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-108,P69,162 schools engaged (216% of target of 75),DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Wakefield schools,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 1049,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-109,P69,146 teachers trained (122% of target of 120),DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Wakefield teachers,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 1045,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-110,P69,"1,392 creative practitioners directly involved (348% of target of 400)",DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Wakefield creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 762,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-111,P69,Creative Wakefield network grew by 225 new members,DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Wakefield creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 718,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-112,P69,"21 commissioned artworks with over 745,600 annual footfall",DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Wakefield public realm,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 717; note: only 8 of 21 target commissions delivered,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-113,P69,61 community groups and 15 local artists funded through Culture Grants (target 30 community groups),DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Wakefield community groups,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 256,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-114,P69,"15,128 school participation opportunities delivered (101% of target)",DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Wakefield schoolchildren,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 1065,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-115,P69,624 Pupil Premium and 616 SEND students accessed cultural learning via Access Bursary,DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Disadvantaged Wakefield students,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 755,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-116,P69,National Library of Korea requested to publish case study of summer s'cool as global best practice,DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,International cultural education community,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 103,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-117,P69,Estimated £12.96m to £13.95m visitor spend generated by programme,PRODUCT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Wakefield visitor economy,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Final report; line 1259; estimate not full GVA study,EFFECT,,,,,,,,,,,,,EXTRACTED,DESCRIPTIVE_ESTIMATE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-118,P69,£1.62 million directly invested into local creative economy through commissioning,PRODUCT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Wakefield creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Final report; line 1259,EFFECT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-119,P69,"12 businesses engaged through Creativity Around the Corner (target 3, 400%)",PRODUCT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Wakefield businesses,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 989,EFFECT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-120,P69,"Business residencies with NHS Pinderfields, OE Electrics, and Wakefield Exchange created new models for cultural-economic integration",NETWORK,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Wakefield businesses and cultural sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Final report; line 107; demonstrates cultural-economic integration beyond sponsorship,EFFECT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-121,P69,62% of residents report cultural activities improve their quality of life,KNOWLEDGE,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Wakefield residents,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Survey data; line 740,EFFECT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-122,P69,30.5% of Hatchling attendees were first-time cultural event attendees in Wakefield,KNOWLEDGE,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,New Wakefield cultural audiences,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Survey data; line 269,EFFECT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-123,P69,96.4% of Culture Grants participants felt they could genuinely contribute ideas to project organisation,KNOWLEDGE,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Wakefield community groups,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Evaluation; line 258,EFFECT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-124,P69,Wakefield Place-Based Curriculum created as permanent educational resource,DIRECT,,,,,,,BENEFICIAL,HYPOTHESIS,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Wakefield schools,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 244; permanent infrastructure,DESIGN,,,,,,REALISED,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-125,P69,Community-led consortium bid for ACE Creative People & Places funding (unsuccessful but demonstrates community ownership),DIRECT,,,,,,,BENEFICIAL,HYPOTHESIS,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Wakefield community,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 124; validates cultural democracy approach,DESIGN,,,,,,EXERCISED,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-126,P69,"Recommended framework for future evaluation includes WELLBY methodology, GVA study, and longitudinal tracking",DIRECT,,,,,,,BENEFICIAL,HYPOTHESIS,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Cultural policy community,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Appendix C; line 1272-1293; proposed evaluation framework,DESIGN,,,,,,PROPOSED,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-127,P69,Positive Impacts Toolkit developed and distributed for sustainable cultural event planning,DIRECT,,,,,,,BENEFICIAL,HYPOTHESIS,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Wakefield cultural sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Programme data; line 114; capacity building for sustainability,DESIGN,,,,,,REALISED,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-128,P69,"Crossings & Gateways programme engaged community groups in co-design of public art, creating both physical landmarks and strengthened social connections",NETWORK,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Wakefield communities,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,"Final report; line 97; e.g. Knottingley Bagley's Glass, South Elmsall 100+ residents",EFFECT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-129,P69,Programme influenced Wakefield Council corporate strategy: cultural participation metrics integrated into State of the District 2024 report,KNOWLEDGE,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Wakefield Council,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Final report; line 728; policy spillover into corporate strategy,EFFECT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-130,P69,Our Year model adopted as template for WYCA Gainshare investments and ACE Cultural Communities outcome,KNOWLEDGE,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,West Yorkshire cultural sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Final report; line 801; regional policy spillover,EFFECT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-131,P83,"British Council Western Balkans Creative Economy Programme operated across Albania, North Macedonia, Montenegro, WB6 Feb-25/12",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Western Balkans creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Summary report; line 1-6; source: SRC-G2-086,CONTEXT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-132,P83,"Programme operated across three nested systems: macro (regional), meso (national), micro (sector/organisational)",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Western Balkans creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 9; ecological systems approach,CONTEXT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-133,P83,Kotor Ministerial Meeting (25/05) produced joint declaration endorsed by all WB6 ministers committing to regional creative economy cooperation,CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Western Balkans creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 15; political milestone,CONTEXT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-134,P83,"Albania Creative Economy Framework delivered 25/07 with stakeholder mapping, budget analysis, working group structure, 5-year strategy outline",DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Albania creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 40-46,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-135,P83,"Albania framework includes OKRs: 15% annual sector growth, 500+ young entrepreneurs trained by end 2026, 5+ university partnerships",DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Albania creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 46,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-136,P83,North Macedonia CEC comparative analysis delivered examining two governance models (Ministry-controlled vs Independent Sector-Led) with RACI matrices across 14 functions,DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,North Macedonia creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 51-53,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-137,P83,Recommendation made for North Macedonia: Independent sector-led council model with formalised ministry observer framework,DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,North Macedonia creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 54; rationale documented,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-138,P83,"Plymouth-Montenegro partnership framework designed with collaboration matrix, 3-day visit programme, long-term roadmap targeting Horizon Europe, Creative Europe, WBIF funding",DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Montenegro and Plymouth creative sectors,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 60-61,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-139,P83,Creative Economy Skills Initiative framework delivered 25/06 with employer-led evidence principle,DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Western Balkans creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 108-109; procurement underway,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-140,P83,North Macedonia CEC Phase 1 operational funding estimated at £45K-£75K,DIRECT,,,,,,,BENEFICIAL,HYPOTHESIS,DESCRIPTIVE,MONETARY,,,,,,,,,,North Macedonia creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 57; range £45-75k,DESIGN,,,,,,PROPOSED,,,,,,,EXTRACTED,SCENARIO_ESTIMATE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-141,P83,Regional data comparability exercise estimated at 55-75 consultant days to establish WB6 creative economy baseline,DIRECT,,,,,,,BENEFICIAL,HYPOTHESIS,DESCRIPTIVE,MONETARY,,,,,,,,,,Western Balkans creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 71; mix of BC experts and local consultants,DESIGN,,,,,,PROPOSED,,,,,,,EXTRACTED,SCENARIO_ESTIMATE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-142,P83,Kosovo-Albania joint project on skills development has access to £300K Berlin Process funding,DIRECT,,,,,,,BENEFICIAL,HYPOTHESIS,DESCRIPTIVE,MONETARY,,,,,,,,,,Kosovo-Albania creative sectors,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 47; bilateral partnership opportunity,DESIGN,,,,,,PROPOSED,,,,,,,EXTRACTED,SCENARIO_ESTIMATE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-143,P83,"Kotor Declaration created political space for subsequent national-level work on strategy development, institutional reform, and skills initiatives",NETWORK,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Western Balkans creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 36; political spillover from regional to national,EFFECT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-144,P83,Programme positioned UK as leading partner in Western Balkans creative economy development while advancing EU accession readiness,NETWORK,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,UK and Western Balkans creative sectors,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 16; diplomatic and soft power spillover,EFFECT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-145,P83,"Albania framework enables coordination across previously siloed ministries (Culture, Finance, Economy, Education, Innovation, Local Government)",NETWORK,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Albania government,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 48; cross-ministerial coordination spillover,EFFECT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-146,P83,"Plymouth-Montenegro partnership creates reciprocal learning rather than one-way knowledge transfer, recognising Montenegro's substantial expertise",KNOWLEDGE,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Plymouth and Montenegro creative sectors,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 60; bidirectional knowledge spillover,EFFECT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-147,P83,Multi-level systems thinking prevented programme from becoming disconnected from reality; NM council analysis credible because grounded in sector-specific realities,KNOWLEDGE,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Western Balkans creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 106; methodological lesson,EFFECT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-148,P83,"By 25/12, transition from strategy to implementation remains incomplete; no operational funding mechanisms or accountability structures in place",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Western Balkans creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 10; PHASE_COMPLETE_AWAITING_INSTRUCTION,CONTEXT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-149,P83,No regional body currently oversees progress or coordinates implementation of ministerial commitments across WB6 countries,CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Western Balkans creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-C,Report; line 37; governance gap,CONTEXT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-150,P57,Rushmoor has 744 independent creative/digital enterprises and 99 cultural assets in Council ownership,CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Rushmoor CCI sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Fifth Sector/Curator 2021; line 166; source: SRC-G2-049,CONTEXT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-151,P57,"BRES 2019 shows 6,000 creative industries jobs in Rushmoor, with IT/software representing 5,000 of total",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Rushmoor creative workforce,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,BRES 2019; line 214-229,CONTEXT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-152,P57,"LinkedIn analysis shows 5,790 CCI individuals in Rushmoor; stripping digital leaves ~2,500 creative workforce, plus 1,453 digital in creative/production roles = ~4,000 total",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Rushmoor creative workforce,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Fifth Sector/Curator LinkedIn 21/06; line 261,CONTEXT,,,,,,,,,,,,,EXTRACTED,DESCRIPTIVE_ESTIMATE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-153,P57,"Nesta 2016 identified Guildford-Aldershot TTWA as significant digital/creative cluster: 5,120 companies, 38,963 employees, 30,300 creative jobs",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,,,,,,,Guildford-Aldershot creative cluster,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Nesta 2016; line 275,CONTEXT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-C
C-G2-154,P57,"Fifth Sector applied LinkedIn workforce mapping methodology (29m UK profiles) to Rushmoor, revealing freelance workforce invisible in BRES",DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Rushmoor creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Fifth Sector/Curator Technologies 2021; methodology reused from TVCA,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-155,P57,Resident survey (n=477) identified West End Centre as most memorable cultural venue; aviation heritage and military connections dominant in cultural memory,DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Rushmoor residents,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Resident survey; line 1144-1299,METHOD_OUTPUT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
C-G2-156,P57,Cultural Strategy and Compact designed for Rushmoor with benchmarks from Dundee (jam/jute/journalism/joysticks) and Laval (superpower of specialisation),DIRECT,,,,,,,BENEFICIAL,HYPOTHESIS,DESCRIPTIVE,NOT_APPLICABLE,,,,,,,,,,Rushmoor cultural sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-C,Report; line 53-54; benchmarking approach,DESIGN,,,,,,PROPOSED,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-C
